review,graphics,matchmaking,store & microtransactions,technical_issue,mechanics,developer_support,event,community,hero_design,difficulty
game dạo này tôi thấy càng ngày càng tệ điện thoại tôi mới mua vô chơi hết một trận lại bị out ra có khi đứng mạng lag rất nhiều dù điện thoại tôi chơi rất nhiều game nặng hơn liên quân vẫn mượt .,0,0,0,2,0,0,0,0,0,0
game toàn ghép với server không,0,2,0,0,0,0,0,2,0,0
toàn gặp phá game,0,0,0,0,0,0,0,2,0,0
game tệ hại,0,0,0,0,0,0,0,0,0,0
game rất lag không hề tối ưu hóa các máy yếu khiến không thể chơi văng lag liên tục chơi không nổi mong ad tối ưu hóa cho game nhẹ hơn xin cảm ơn,0,0,0,2,0,1,0,0,0,0
đang chơi văng ?,0,0,0,2,0,0,0,0,0,0
cập nhật làm bay tài khoản game rất khó chịu tôi lại không thích các sự kiện là rất khó chịu,0,0,0,2,0,0,2,0,0,0
cập nhật nhiều vô cùng vừa tải lại xong lại cập nhật,0,0,0,2,0,0,0,0,0,0
"xem lại cách làm việc của mình đi, tôi không muốn nói nữa",0,0,0,0,0,2,0,0,0,0
"game thì lag, đồng đội afk mấy đứa ai đánh nổi vẫn bị trừ sao công bằng ở đâu, ghép team thì toàn ghép với mấy đứa thích phá game đề nghị xem xét lại",0,2,0,2,0,2,0,2,0,0
"game ghép trận tùm lum mấy thằng phá game, tranh lane, lính không dọn, lên giao tranh xong chết vô cùng",0,2,0,0,0,0,0,2,0,0
game hay nhưng có 1 cái cộng đồng tệ hại nhất từng thấy,0,0,0,0,0,0,0,2,0,0
game tệ hại ghép trận không đúng rank đừng nói gì đúng trình,0,2,0,0,0,0,0,0,0,0
tại sửa chiêu 1 lâu nên đánh giá 1 sao,0,0,0,0,2,0,0,0,0,0
gì không cho đi nên 1 sao,0,0,0,0,2,0,0,0,0,0
game tệ hại mất wifi có tí cũng trừ uy tín,0,0,0,2,2,0,0,0,0,0
game lạ kỳ tự nhiên mất tài khoản facebook,0,0,0,2,0,0,0,0,0,0
game vui nhưng sửa lỗi mập cường hóa nhé,0,0,0,2,0,1,0,0,0,0
rất hay nhưng mà hơi lag,0,0,0,2,0,0,0,0,0,0
game bình thường,0,0,0,0,0,0,0,0,0,0
"thằng thiết kế cờ liên quân ngu thật sự, thua mấy trận đầu để về sau được cho máy con lỗi game, con volkath và edras trong cờ liên quân lỗi thật sự nếu có sớm. game thì toàn buff láo cho mấy con bán skin mà bỏ luôn trải nghiệm game và kệ tối ưu mấy con tướng yếu out meta. xoá con aya đi",0,0,1,2,2,2,0,0,2,0
chơi tệ hại game kiểu gì vậy má ghê,0,0,0,0,2,0,0,0,0,0
"như tệ hại toàn server chơi game không lên buff cho team bạn không gà rán xem lại hệ thống không thì xóa game là vừa rồi, mình đánh hết sức vô gặp server lên feed mạng hết mình nên xem lại đi",0,2,0,0,0,2,0,2,0,0
đúng game tệ hại,0,0,0,0,0,0,0,0,0,0
cập nhật mới rất lag nha khó chịu cực kì,0,0,0,2,0,0,0,0,0,0
không cân bằng được ghép đấu thì xóa tệ hại game đi,0,2,0,0,0,2,0,0,0,0
"ghép trận như tệ hại, ghép mà toàn ghép mấy thằng ngu về team mình còn team bạn thì toàn hay",0,2,0,0,0,0,0,2,0,0
lắm lúc đặt bom keo không ra,0,0,0,2,2,0,0,0,0,0
chẳng ok tí nào,0,0,0,0,0,0,0,0,0,0
hack quá nhiều,0,0,0,2,0,0,0,2,0,0
hay nhưng hình như mua skin sẽ mạnh hơn hay sao á skin tel'annas kỷ nguyên hộ phách mới đầu trận mà bắn toàn sát thương chuẩn đau thật sự,1,0,2,0,2,0,0,0,0,0
game mất dạy thua có vài trận ghép cho con máy rồi ai mượn mẹ vậy còn là tụt rank hơn nữa đúng là game tệ hại,0,2,0,0,0,0,0,0,0,0
game tệ hại cân bằng tướng tệ hại,0,2,0,0,2,0,0,0,0,0
chơi vẫn vui với bạn bè nhưng sao đang ghép trận thì bị out ra không chơi được,0,0,0,2,0,0,0,1,0,0
làm gì đấu hạng không afk đánh 8 1 6 cũng bị trừ 2 4 uy tín là sao,0,0,0,1,2,0,0,0,0,0
giải trí hay lối chơi không được mượt,0,0,0,2,0,0,0,0,0,0
mạng game không ổn định.,0,0,0,2,0,0,0,0,0,0
tải xong tài nguyên rồi tự nhiên game tải lại gặp mấy lần rồi ức chế lắm,0,0,0,2,0,0,0,0,0,0
"sau bao nhiêu lần chỉnh sửa cái bài đánh giá này thì mình kết luận rằng, chả có gì là cân bằng hết.",0,0,0,0,0,0,0,0,0,0
"đánh mà cứ bị văng game liên tục,xong hết trận là bị trừ uy tín, rồi chơi được cái gì nữa, game tệ hại tính điểm tệ hại , mấy trận có đồng đội phá game tố không bị trừ uy tín, vậy mà tới lượt tôi bị trừ thẳng 6 uy tín, chơi gì tầm này",0,2,0,2,2,0,0,2,0,0
"mạng vẫn 5 cục mà vẫn lag, đổi qua 5g vẫn lag nhưng bình thường chán quá",0,0,0,2,0,0,0,0,0,0
game lag quá mình bị mất cục top rồi,0,0,0,2,0,0,0,0,0,0
ad thì feed rừng không ăn mục tiêu top bỏ đường sp bỏ ad mid ôm đường từ đầu đến cuối,0,0,0,0,0,0,0,2,0,0
ghép team lệch trình vô cùng ra,0,2,0,0,0,0,0,0,0,0
mạng đang mạnh mà ping đỏ liên tục chơi không được máy tôi không hề yếu nhưng cập nhật xong thì out game rất thường xuyên cách 2 trận ra còn trừ tệ hại uy tín nữa làm game thì làm cho chỉnh chu bảo sao nhiều người đổ xô qua game khác vấn đề ở bản thân thì không tìm cách khắc phục,0,0,0,2,0,2,0,0,0,0
bây giờ mới chơi thua mà chạy hồi máu không kịch,0,0,0,0,2,0,0,0,0,0
lag thật sự chả hiểu sao,0,0,0,2,0,0,0,0,0,0
lag vô cùng văng chục lần rồi ..,0,0,0,2,0,0,0,0,0,0
game hay đó đồ họa lag vô cùng skin mấy triệu ai mua bốc thăm 5 lần giải năm chơi chi,2,0,2,2,0,0,0,0,0,0
mùa mới quá tệ không có tiến bộ giống như người càng học càng ngu tệ không tả nổi cho game này rất rất tệ toàn hack game rất tồi tàn quá tệ nạn 2026 càng tệ hại nhất lịch sử quá tệ,0,0,0,2,2,2,0,2,0,0
"bây giờ chơi toàn thua thôi, ít trận thắng.",0,0,0,0,0,0,0,0,0,2
"một sao lên chiến tướng mà ghép toàn mấy thằng tệ hại tố cáo trừ có 4 uy tín có trường hợp nó ở nhà cả trận mà không thông báo afk, hết trận tố cáo thì không bị gì . game tệ hại à nhà phát hành",0,2,0,0,0,2,0,2,0,0
game cũng cũng á nhưng chơi mà team phá mà tui xanh rồi ra mà không được mvp mà đứa chửi á cái tố cáo không bị trừ game ra mắt cái hệ thống tố cáo mới mà quét lỗi như tệ hại,0,0,0,2,2,2,0,2,0,0
game tệ hại,0,0,0,0,0,0,0,0,0,0
chơi bị lag thì trừ uy tín còn hack map tố cáo thì không phát hiện vi phạm bó tay tụi mày thật,0,0,0,2,2,2,0,2,0,0
"game càng ngày càng tệ hại phá game hàng vạn tố cáo thì không phát hiện, không biết các người làm ăn kiểu gì lơ là ẩu thả, cộng thêm lỗi ngay khi đang đang chơi trong trận, một cái game muốn giải trí mà không giải trí nổi, chán mấy ông thật",0,2,0,2,0,2,0,2,0,0
game không nhận phiếu tố cáo những thành phần buff bẩn afk phá game à. người chơi bình thường mà lỡ afk có việc ăn phiếu 15 uy tín thế mà mấy thằng kia tố không sao. chịu đấy bao nhiêu lâu không khắc phục được gây ức chế cho người chơi khác. rảnh đánh trận game mà bực điên người. ghép trận thì toàn lệch 10 15 sao ??? cơ chế ghép trận sao vậy mà đi đơn có kẹp rank thấp đâu mà ghép trận như vậy. chán thật sự cái cần sửa không sửa tướng thì bao nhiêu con out meta nặng không cân bằng lại cứ sửa mấy con bình thường làm gì.,0,2,0,2,2,2,0,2,0,0
mỗi lần vô game này lại bị mẹ thu điện thoại,0,0,0,0,0,0,0,0,0,0
garena ăn chặn tôi 100k,0,0,2,0,0,0,0,0,0,0
hack map thì nhiều chơi ngày nào cũng bị văng ra rồi trừ uy tín người ta,0,0,0,2,2,0,0,2,0,0
lag đấu hạng không được,0,1,0,2,0,0,0,0,0,0
game chơi kiểu gì ý mới thoát ra một tí mà vào lại rõ là lâu bảo sao game toàn trẻ trâu không nên chơi,0,0,0,2,0,0,0,2,0,0
"chơi toàn mvp bại, thậm chí còn là mvp tổng thế mà vẫn trừ sao, chơi giải trí mà toàn thua thì chịu rồi.",0,2,0,0,2,0,0,0,0,0
"game tệ hại, chúng nó tố cáo sai mà vẫn trừ uy tín chịu game tệ hại",0,0,0,0,2,2,0,2,0,0
game thì gặp những lỗi vớ vẩn team mình chết 08 mà không trừ uy tín còn không vào được game hợp tác xong thì không vào được game vớ vẩn,0,2,0,2,2,0,0,0,0,0
như tật ghép rank toàn mấy thằng tệ hại nào cho free skin xịn đi rồi đánh giá 5 sao hiểu không gồn là,1,2,0,0,0,0,0,2,0,0
"bọn nó phá game tố cáo thì không bị sao, mình đánh bình thường xong game bị trừ 8 uy tín chả hiểu làm ăn kiểu gì",0,0,0,0,2,2,0,2,0,0
vào game bị đơ khi ở ngoài còn vào trận thì bị lag,0,0,0,2,0,0,0,0,0,0
florentino đã yếu rồi còn giảm sức mạnh tao không hiểu tụi mày nghĩ gì trong đầu giờ đánh với 1 con ad còn không lại?,0,0,0,0,2,2,0,0,1,0
game ghép trận như tệ hại tôi nó phá game tố cáo thì không bị sao,0,2,0,0,0,0,0,2,0,0
sao tài khoản garena không vào được vậy,0,0,0,2,0,0,0,0,0,0
thất vọng...,0,0,0,0,0,0,0,0,0,0
sự kiện quá ít không đủ cày,0,0,0,0,0,0,2,0,0,0
tệ hại game như tệ hại vừa vào trận hạng đánh thì bị văng ra ngoài đã thế trước còn bị lỗi game không kết nối được trong khi mạng nhà tôi rất khỏe đến khi vô thì bị trừ cả chục uy tín rồi gà còn ghép vô mấy cái team gì đâu ý đánh ngu vô cùng .mong mọi người hãy đánh giá bình luận này hữu ích để gà còn feed những lỗi này lại chứ tôi là tôi cay lắm rồi,0,2,0,2,2,1,0,2,0,0
chat lỗi vô cùng,0,0,0,0,0,0,0,2,0,0
game ghép trận khó chịu vô cùng toàn ghép mấy tài khoản đâu đâu,0,2,0,0,0,0,0,2,0,0
afk vẫn bị trừ sao,0,0,0,0,2,0,0,0,0,0
cái tố cáo như tệ hại chả làm gì nó tố cáo rồi lại trừ uy tín không chơi được rank,0,2,0,0,2,2,0,0,0,0
sao cứ đơ đơ không á,0,0,0,2,0,0,0,0,0,0
cứ thoát ra vào lại là lại bảo là bạn ở trong đội không vào game được,0,0,0,2,0,0,0,0,0,0
nạp vào báo lỗi vừa không có quân huy vừa mất tiền,0,0,2,2,0,0,0,0,0,0
xếp đội không hài lòng,0,0,0,0,0,0,0,2,0,0
"tựa game hay nhưng cần phải tối ưu dung lượng chứ, game mobile mà? với những người máy yếu thì việc đang chơi bị văng game là chuyện bình thường, nhà phát triển cần cải thiện vấn đề dung lượng game. lúc chơi thì cũng có một số người bị văng khiến trận đấu không hề cân bằng, 1 sao là dễ nhỉ!?",0,2,0,2,0,2,0,0,0,0
"bản thân tướng đã bị lệch nhau rồi, con meta con thì out meta, xong còn ghép trận thì toàn gặp thằng ngáo ngơ",0,2,0,0,2,0,0,2,2,0
game lúc vào được lúc lại bị lỗi thế nhỉ,0,0,0,2,0,0,0,0,0,0
không biết khi nào nhà phát hành mới khắc phục mấy cái tình trạng văng game của mấy cái máy yếu nữa. skin thì đẹp mà máy yếu không dám chơi mà,2,0,0,2,0,2,0,0,0,0
ghép trận xếp hạng thì team còn thua con máy còn chơi 1vs1 thì trụ bắn dame cực nhỏ mong nhà phát hành xem và sửa lại,0,2,0,0,2,2,0,0,0,0
mẹ bắt cập nhật xong vào chơi toàn bị kick bảo mạng kém trong khi vẫn full vạch mạng,0,0,0,2,0,0,0,0,0,0
cứ chơi là mất 3 uy tín kda 469 vẫn bị mất uy tín game này là game tố cáo chứ game gì,0,0,0,0,2,0,0,0,0,0
đồ họa và ghép trận ổn mà văng game vào lại dù mình gánh team cũng không cộng uy tín văng game ảnh hưởng đến tinh thần người dùng mong khắc phục hộ tôi đỡ hơn rồi nhưng mong nhà phát hành sửa chữa cái lỗi cứ văng game rồi trừ uy tín nữa tôi vào liền gánh team rồi trừ 5 uy tín buồn lắm,1,1,0,2,0,2,0,0,0,0
xếp toàn tệ hại vậy ?,0,2,0,0,0,0,0,0,0,0
team bạn hay vô cùng nên game 2 sao,0,0,0,0,0,0,0,0,0,2
cấm hack log tài khoản không cấm tệ hại chơi game bị lag xong out ra vào lại không vào được xong ban tài khoản,0,0,0,2,2,2,0,0,0,0
"chịu rồi game thì hay như tệ hại ơi ms thì lại 200 còn fps hãy xuống còn 10 30, không phải máy ghẻ",0,0,0,2,0,2,0,0,0,0
tôi vào một ván game không cho tôi chơi xong đánh mất 2 uy tín lỗi afk đấu 1v1 afk làm gì trời ơi cập nhật kiểu gì vậy,0,0,0,2,0,2,0,0,0,0
team afk vẫn trừ sao ??,0,2,0,0,2,0,0,0,0,0
"đang đánh game lag văng trừ cả đống uy tín, ngáo",0,0,0,2,2,0,0,0,0,0
cơ chế tố cáo như không có,0,0,0,0,2,2,0,0,0,0
lag và tụi afk thì tố cáo không bị trừ cay vô cùng ghép team như tệ hại,0,2,0,2,2,0,0,2,0,0
game gì đâu team mình afk thì tố cáo không trừ uy tín thua còn mất sao nữa game chán,0,0,0,0,2,0,0,2,0,0
"tải game về chơi, người ta tải tài nguyên bao nhiêu thì kệ người ta, cứ vào game là tự tải, rồi gặp nhiều người ơi điện thoại yếu rồi sao? người ta tải đủ dùng thôi chứ tải hết cái game mày về luôn à? máy cái cơ bản vậy cũng để người chơi phàn nàn, càng ngày càng thấy tệ hại",0,0,0,2,0,0,0,0,0,0
tôi rất bực vì tôi đã ở sát cục wi fi lắm rồi mà vẫn bị văng game cho được đã thế thì thôi còn bị trừ điểm uy tín nữa,0,0,0,2,2,0,0,0,0,0
game toàn tệ hại không và lag nữa,0,0,0,2,0,0,0,0,0,0
trừ uy tín quá nhiều nạp tiền may ra chơi được ok bú tiền là chủ yếu,0,0,2,0,2,0,0,0,0,0
game delay ở 60fps trên điện thoại cũ,0,0,0,2,0,0,0,0,0,0
lag và lỗi mic rất bực,0,0,0,2,0,0,0,0,0,0
mạng mạnh mà vô trận cứ để đang kết nối chơi chẳng được gì còn bị trừ uy tín,0,0,0,2,2,0,0,0,0,0
game tệ hại đang chơi đá game 7 phút sau mới vô được thua game,0,0,0,2,0,0,0,0,0,0
game càng ngày càng tệ mạng full cây vẫn kêu mạng không ổn định 5g cũng kêu không ổn định? ghép team thì toàn phá game tệ hại trẻ trâu team bạn thì toàn rank cao? game thì lỗi tùm lum không thèm khắc phục rất tệ 1 sao là may rồi nhé?,0,2,0,2,0,2,0,2,0,0
nhiều tài khoản hack afk không bị trừ thật sự tức giận,0,2,0,0,2,0,0,2,0,0
cập nhật hoài,0,0,0,0,0,0,0,0,0,0
chơi game mà trừ uy tín tệ hại.,0,0,0,0,2,0,0,0,0,0
đang chơi bị reset còn trừ uy tín. game tệ hại,0,0,0,2,2,0,0,0,0,0
tải thì nặng máy chơi thì toàn gặp mấy con chí nghỉ hè,0,0,0,2,0,0,0,2,0,0
lâu lâu chơi nó cứ bị lỗi khó chịu lắm nhưng tổng quan lại nó cũng hay nhưng nhà làm game hãy xem lại những lỗi đó,0,0,0,2,0,2,0,0,0,0
ghép trận gì mà cho đồng đội team mình thì tệ hại team bạn đánh thì hay như gì vậy chơi để giải trí mà bực thêm trong khi. trận nữa lên được tinh anh mà team đánh tệ hại nên tụt thành kim cương 2 luôn nói chung game hay nhưng ghép đồng đội gì không,0,2,0,0,0,0,0,2,0,0
mưa ít 4g sao không vào được mất uy tín chúng mày tạo sân chơi cho mà vậy ạ. xem xét lại cho công bằng chứ cứ hoài vậy sao được ấy.,0,0,0,2,2,1,0,0,0,0
tại sao tôi ra gọi điện chút mà lại trận đấu kết thúc rồi,0,0,0,2,0,0,0,0,0,0
chơi lâu rồi mới thấy nó lag kinh khủng có những trận bị văng game bị trừ uy tín rồi cấm chơi và những lần cập nhật gây lag cho game nữa không riêng máy tui yếu mấy chị tui mua đời mới mà cập nhật lag văng game nhưng đôi lúc có sự kiện cho chơi skin mà mình thích nhưng chưa có nhưng ưu điểm chỉ thế nhược điểm thì vẫn đôi lúc gặp trận ảo khiến mình gây khó chịu bạn nào mà máy giật hay lag hay giật thì thôi nhé nhưng nói chung thì skin đẹp sang xịn mịn nhưng 3s hay bật aov nâng đế lv5 hay điên luôn á,1,2,0,2,2,0,1,0,0,0
sơ hở là cập nhật,0,0,0,2,0,0,0,0,0,0
cái trình của tôi tuyển thủ còn phải mời về để đi đánh giải mà lại ghép tôi với cái bọn tệ hại à ????,0,2,0,0,0,0,0,2,0,0
đang chơi thì bị đăng xuất khỏi game mong nhà phát hành sửa lại dùm,0,0,0,2,0,1,0,0,0,0
"chơi game cứ bị sao ý vừa lag, gặp hack, bug bẩn, phá game khó chịu ghê",0,2,0,2,0,0,0,2,0,0
cập nhật thì càng ngày càng lag những máy yếu như tôi thì sao không tối ưu được cái mảng đồ họa của game dành tối ưu cho tất cả loại máy chứ sao lại như thế vô trận thì lag pick tướng cũng lag trang phục thì ra liên tục còn tối ưu game thì không chịu quá chán,2,0,1,2,0,2,0,0,0,0
"ai mượn remake con sines vậy, khó chơi vô cùng",0,0,0,0,2,0,0,0,2,0
game trừ uy tín rất là nhiều game như tệ hại,0,0,0,0,2,0,0,0,0,0
"giờ thì mấy con hack lên 1 tầm cao mới rồi, tố cáo không thấy bị gì hết, còn mình chơi bình thường thì bị trừ uy tín với bị ban tài khoản, đi đâu chơi cũng có hack, chán.... nhưng dù sao game chơi cũng rất hay, đồ họa ok vẫn còn hơn game tệ hại",1,0,0,2,2,2,0,2,0,0
mẹ thoát ra chưa đến 1 giây vào lại nó bắt tải lại mở rương rồi nó mới cho chơi nó còn phải load lại cuối cùng bị trừ uy tín,0,0,0,2,2,0,0,0,0,0
hệ thống tố cáo ?? toàn mấy thằng ngu rank cao thủ mà toàn thằng rank tệ hại đánh toàn mấy thằng ngu tố cáo thì không phát hiện game??,0,2,0,0,2,0,0,2,0,0
